loc_rowid,pl_name,hostname,default_flag,sy_mnum,discoverymethod,disc_year,disc_facility,pl_orbper,pl_rade,pl_masse,pl_eqt,sy_dist
30318,Kepler-670 b,Kepler-670,0,0,Transit,2016,Kepler,2.816504904,,,,939.744
30319,Kepler-670 b,Kepler-670,0,0,Transit,2016,Kepler,2.81650521,12,,1241,939.744
30320,Kepler-670 b,Kepler-670,0,0,Transit,2016,Kepler,2.816504893,,,,939.744
30321,Kepler-670 b,Kepler-670,0,0,Transit,2016,Kepler,2.8165048,,,,939.744
30322,Kepler-670 b,Kepler-670,0,0,Transit,2016,Kepler,2.816504852,12.82,,1253,939.744
30323,Kepler-670 b,Kepler-670,0,0,Transit,2016,Kepler,2.816504852,12.82,,1253,939.744
30324,Kepler-670 b,Kepler-670,0,0,Transit,2016,Kepler,2.816504852,12.82,,1253,939.744
30325,Kepler-670 b,Kepler-670,1,0,Transit,2016,Kepler,2.816504852,13.18,,,939.744
30326,Kepler-670 b,Kepler-670,0,0,Transit,2016,Kepler,,12.274,,,939.744
30327,Kepler-671 b,Kepler-671,0,0,Transit,2016,Kepler,4.280991967,,,,1168.26
30328,Kepler-671 b,Kepler-671,0,0,Transit,2016,Kepler,,2.662,,,1168.26
30329,Kepler-671 b,Kepler-671,0,0,Transit,2016,Kepler,4.280963604,2.3,,1012,1168.26
30330,Kepler-671 b,Kepler-671,0,0,Transit,2016,Kepler,4.28096128,,,,1168.26
30331,Kepler-671 b,Kepler-671,0,0,Transit,2016,Kepler,4.280969,2.3,,1009,1168.26
30332,Kepler-671 b,Kepler-671,0,0,Transit,2016,Kepler,4.280963604,,,,1168.26
30333,Kepler-671 b,Kepler-671,0,0,Transit,2016,Kepler,4.280958588,2.33,,1014,1168.26
30334,Kepler-671 b,Kepler-671,1,0,Transit,2016,Kepler,4.280958588,2.69,,,1168.26
30335,Kepler-671 b,Kepler-671,0,0,Transit,2016,Kepler,4.280958588,2.33,,1014,1168.26
30336,Kepler-671 b,Kepler-671,0,0,Transit,2016,Kepler,4.280958588,2.33,,1014,1168.26
30337,Kepler-672 b,Kepler-672,0,0,Transit,2016,Kepler,38.3774623,2.7,,541,1033.93
30338,Kepler-672 b,Kepler-672,0,0,Transit,2016,Kepler,,2.644,,,1033.93
30339,Kepler-672 b,Kepler-672,0,0,Transit,2016,Kepler,38.3774623,2.7,,541,1033.93
30340,Kepler-672 b,Kepler-672,0,0,Transit,2016,Kepler,38.3775486,2.82,,529,1033.93
30341,Kepler-672 b,Kepler-672,0,0,Transit,2016,Kepler,38.3775486,,,,1033.93
30342,Kepler-672 b,Kepler-672,0,0,Transit,2016,Kepler,38.37736997,,,,1033.93
30343,Kepler-672 b,Kepler-672,0,0,Transit,2016,Kepler,38.3774623,2.7,,541,1033.93
30344,Kepler-672 b,Kepler-672,1,0,Transit,2016,Kepler,38.3774623,2.5,,,1033.93
30345,Kepler-672 b,Kepler-672,0,0,Transit,2016,Kepler,38.37738997,,,,1033.93
30346,Kepler-672 b,Kepler-672,0,0,Transit,2016,Kepler,38.37784,2.3,,523,1033.93
30347,Kepler-673 b,Kepler-673,0,0,Transit,2016,Kepler,3.728732147,,,,918.21
30348,Kepler-673 b,Kepler-673,0,0,Transit,2016,Kepler,3.72873141,,,,918.21
30349,Kepler-673 b,Kepler-673,0,0,Transit,2016,Kepler,,5.941,,,918.21
30350,Kepler-673 b,Kepler-673,0,0,Transit,2016,Kepler,3.728733798,,,,918.21
30351,Kepler-673 b,Kepler-673,0,0,Transit,2016,Kepler,3.728732147,6.02,,1023,918.21
30352,Kepler-673 b,Kepler-673,0,0,Transit,2016,Kepler,3.728731093,6.27,,1022,918.21
30353,Kepler-673 b,Kepler-673,0,0,Transit,2016,Kepler,3.7287325,5.5,,1013,918.21
30354,Kepler-673 b,Kepler-673,0,0,Transit,2016,Kepler,3.728731093,6.27,,1022,918.21
30355,Kepler-673 b,Kepler-673,1,0,Transit,2016,Kepler,3.728731093,6.54,,,918.21
30356,Kepler-673 b,Kepler-673,0,0,Transit,2016,Kepler,3.728731093,6.27,,1022,918.21
30357,Kepler-674 b,Kepler-674,0,0,Transit,2016,Kepler,2.243381847,1.32,,685,342.254
30358,Kepler-674 b,Kepler-674,0,0,Transit,2016,Kepler,2.24338,1.61,,822,342.254
30359,Kepler-674 b,Kepler-674,0,0,Transit,2016,Kepler,2.24338029,,,,342.254
30360,Kepler-674 b,Kepler-674,0,0,Transit,2016,Kepler,,2.313,,,342.254
30361,Kepler-674 b,Kepler-674,0,0,Transit,2016,Kepler,2.243381847,1.32,,685,342.254
30362,Kepler-674 b,Kepler-674,0,0,Transit,2016,Kepler,2.243380573,,,,342.254
30363,Kepler-674 b,Kepler-674,0,0,Transit,2016,Kepler,2.24338122,,,,342.254
30364,Kepler-674 b,Kepler-674,0,0,Transit,2016,Kepler,2.243381847,1.32,,685,342.254
30365,Kepler-674 b,Kepler-674,0,0,Transit,2016,Kepler,2.243380573,1.99,,822,342.254
30366,Kepler-674 b,Kepler-674,1,0,Transit,2016,Kepler,2.243381847,1.69,,,342.254
30367,Kepler-675 b,Kepler-675,0,0,Transit,2016,Kepler,2.337437946,2.34,,1070,665.68
30368,Kepler-675 b,Kepler-675,0,0,Transit,2016,Kepler,2.33743801,2.38,,1054,665.68
30369,Kepler-675 b,Kepler-675,0,0,Transit,2016,Kepler,2.337437946,,,,665.68
30370,Kepler-675 b,Kepler-675,1,0,Transit,2016,Kepler,2.33743801,2.44,,,665.68
30371,Kepler-675 b,Kepler-675,0,0,Transit,2016,Kepler,2.3374551,2.03,,1020,665.68
30372,Kepler-675 b,Kepler-675,0,0,Transit,2016,Kepler,2.33743801,2.38,,1054,665.68
30373,Kepler-675 b,Kepler-675,0,0,Transit,2016,Kepler,2.337432544,,,,665.68
30374,Kepler-675 b,Kepler-675,0,0,Transit,2016,Kepler,2.3374397,,,,665.68
30375,Kepler-675 b,Kepler-675,0,0,Transit,2016,Kepler,2.33743801,2.38,,1054,665.68
30376,Kepler-675 b,Kepler-675,0,0,Transit,2016,Kepler,,2.323,,,665.68
30377,Kepler-676 b,Kepler-676,0,0,Transit,2016,Kepler,11.59822233,2.65,,396,295.196
30378,Kepler-676 b,Kepler-676,0,0,Transit,2016,Kepler,11.59822172,3.07,,400,295.196
30379,Kepler-676 b,Kepler-676,1,0,Transit,2016,Kepler,11.59822172,3.04,,,295.196
30380,Kepler-676 b,Kepler-676,0,0,Transit,2016,Kepler,11.5982103,,,,295.196
30381,Kepler-676 b,Kepler-676,0,0,Transit,2016,Kepler,11.59822233,,,,295.196
30382,Kepler-676 b,Kepler-676,0,0,Transit,2016,Kepler,11.59822172,3.07,,400,295.196
30383,Kepler-676 b,Kepler-676,0,0,Transit,2016,Kepler,11.598192,2.99,,441,295.196
30384,Kepler-676 b,Kepler-676,0,0,Transit,2016,Kepler,11.59820497,,,,295.196
30385,Kepler-676 b,Kepler-676,0,0,Transit,2016,Kepler,11.59822172,3.07,,400,295.196
30386,Kepler-676 b,Kepler-676,0,0,Transit,2016,Kepler,,3.144,,,295.196
30387,Kepler-677 b,Kepler-677,0,0,Transit,2016,Kepler,6.575326024,,,,1954.08
30388,Kepler-677 b,Kepler-677,0,0,Transit,2016,Kepler,6.575324,5.5,,1030,1954.08
30389,Kepler-677 b,Kepler-677,0,0,Transit,2016,Kepler,6.575315881,,,,1954.08
30390,Kepler-677 b,Kepler-677,0,0,Transit,2016,Kepler,6.57531678,5.38,,1015,1954.08
30391,Kepler-677 b,Kepler-677,0,0,Transit,2016,Kepler,6.57531678,5.38,,1015,1954.08
30392,Kepler-677 b,Kepler-677,0,0,Transit,2016,Kepler,6.575315881,5.31,,1015,1954.08
30393,Kepler-677 b,Kepler-677,0,0,Transit,2016,Kepler,6.57531657,,,,1954.08
30394,Kepler-677 b,Kepler-677,0,0,Transit,2016,Kepler,,8.746,,,1954.08
30395,Kepler-677 b,Kepler-677,1,0,Transit,2016,Kepler,6.57531678,5.38,,,1954.08
30396,Kepler-677 b,Kepler-677,0,0,Transit,2016,Kepler,6.57531678,5.38,,1015,1954.08
30397,Kepler-678 b,Kepler-678,0,0,Transit,2016,Kepler,7.275040844,4.86,,833,1826.15
30398,Kepler-678 b,Kepler-678,0,0,Transit,2016,Kepler,7.27503724,4.91,,833,1826.15
30399,Kepler-678 b,Kepler-678,0,0,Transit,2016,Kepler,7.27503814,,,,1826.15
30400,Kepler-678 b,Kepler-678,1,0,Transit,2016,Kepler,7.27503724,5.14,,,1826.15
30401,Kepler-678 b,Kepler-678,0,0,Transit,2016,Kepler,7.27503724,4.91,,833,1826.15
30402,Kepler-678 b,Kepler-678,0,0,Transit,2016,Kepler,7.275040844,,,,1826.15
30403,Kepler-678 b,Kepler-678,0,0,Transit,2016,Kepler,7.275026,4.3,,782,1826.15
30404,Kepler-678 b,Kepler-678,0,0,Transit,2016,Kepler,,10.79,,,1826.15
30405,Kepler-678 b,Kepler-678,0,0,Transit,2016,Kepler,7.27503724,4.91,,833,1826.15
30406,Kepler-679 b,Kepler-679,1,0,Transit,2016,Kepler,12.39358604,3.01,,,922.244
30407,Kepler-679 b,Kepler-679,0,0,Transit,2016,Kepler,12.3935651,2.66,,677,922.244
30408,Kepler-679 b,Kepler-679,0,0,Transit,2016,Kepler,12.39358604,2.69,,680,922.244
30409,Kepler-679 b,Kepler-679,0,0,Transit,2016,Kepler,12.39358604,2.69,,680,922.244
30410,Kepler-679 b,Kepler-679,0,0,Transit,2016,Kepler,12.39343,2.8,,701,922.244
30411,Kepler-679 b,Kepler-679,0,0,Transit,2016,Kepler,12.3935651,,,,922.244
30412,Kepler-679 b,Kepler-679,0,0,Transit,2016,Kepler,12.39358604,2.69,,680,922.244
30413,Kepler-679 b,Kepler-679,0,0,Transit,2016,Kepler,12.39352464,,,,922.244
30414,Kepler-679 b,Kepler-679,0,0,Transit,2016,Kepler,,2.819,,,922.244
30415,Kepler-679 b,Kepler-679,0,0,Transit,2016,Kepler,12.39356589,,,,922.244
30416,Kepler-68 b,Kepler-68,1,0,Transit,2013,Kepler,5.39875259,2.357,8.03,1275,144.166
30417,Kepler-68 b,Kepler-68,0,0,Transit,2013,Kepler,5.3987533,2.354,,,144.166
30418,Kepler-68 b,Kepler-68,0,0,Transit,2013,Kepler,5.398753927,2.309,,,144.166
30419,Kepler-68 b,Kepler-68,0,0,Transit,2013,Kepler,5.3987355,2.25345,,1192,144.166
30420,Kepler-68 b,Kepler-68,0,0,Transit,2013,Kepler,5.39875273,,,,144.166
30421,Kepler-68 b,Kepler-68,0,0,Transit,2013,Kepler,5.3988,,7.65,,144.166
30422,Kepler-68 b,Kepler-68,0,0,Transit,2013,Kepler,5.398752862,2.21,,1140,144.166
30423,Kepler-68 b,Kepler-68,0,0,Transit,2013,Kepler,5.3987665,2.53,,1143,144.166
30424,Kepler-68 b,Kepler-68,0,0,Transit,2013,Kepler,5.39875,2.33,5.97,,144.166
30425,Kepler-68 b,Kepler-68,0,0,Transit,2013,Kepler,5.398763,2.31,8.3,1280,144.166
30426,Kepler-68 b,Kepler-68,0,0,Transit,2013,Kepler,5.398753927,2.29,,1146,144.166
30427,Kepler-68 b,Kepler-68,0,0,Transit,2013,Kepler,5.398753927,2.29,,1146,144.166
30428,Kepler-68 b,Kepler-68,0,0,Transit,2013,Kepler,5.398753927,2.309,,,144.166
30429,Kepler-68 b,Kepler-68,0,0,Transit,2013,Kepler,5.398752862,,,,144.166
30430,Kepler-68 b,Kepler-68,0,0,Transit,2013,Kepler,5.39876,2.35389,6.3566,,144.166
30431,Kepler-68 b,Kepler-68,0,0,Transit,2013,Kepler,,2.32,,,144.166
30432,Kepler-68 b,Kepler-68,0,0,Transit,2013,Kepler,5.398753927,2.29,,1146,144.166
30433,Kepler-68 b,Kepler-68,0,0,Transit,2013,Kepler,5.398753927,2.29,,,144.166
30434,Kepler-68 b,Kepler-68,0,0,Transit,2013,Kepler,5.398752591,,,,144.166
30435,Kepler-68 c,Kepler-68,0,0,Transit,2013,Kepler,9.60505976,,,,144.166
30436,Kepler-68 c,Kepler-68,0,0,Transit,2013,Kepler,9.60503867,0.92,,946,144.166
30437,Kepler-68 c,Kepler-68,0,0,Transit,2013,Kepler,9.6051,,2.04,,144.166
30438,Kepler-68 c,Kepler-68,0,0,Transit,2013,Kepler,9.60503867,0.94,,,144.166
30439,Kepler-68 c,Kepler-68,0,0,Transit,2013,Kepler,,0.958,,,144.166
30440,Kepler-68 c,Kepler-68,0,0,Transit,2013,Kepler,9.604869,1.11,,944,144.166
30441,Kepler-68 c,Kepler-68,0,0,Transit,2013,Kepler,9.60503867,0.92,,946,144.166
30442,Kepler-68 c,Kepler-68,0,0,Transit,2013,Kepler,9.604979,0.927,,,144.166
30443,Kepler-68 c,Kepler-68,0,0,Transit,2013,Kepler,9.60505976,0.91,,941,144.166
30444,Kepler-68 c,Kepler-68,0,0,Transit,2013,Kepler,9.605027382,,,,144.166
30445,Kepler-68 c,Kepler-68,0,0,Transit,2013,Kepler,9.60503867,0.92,,946,144.166
30446,Kepler-68 c,Kepler-68,0,0,Transit,2013,Kepler,9.60503867,0.927,,,144.166
30447,Kepler-68 c,Kepler-68,0,0,Transit,2013,Kepler,9.605085,0.953,4.8,,144.166
30448,Kepler-68 c,Kepler-68,1,0,Transit,2013,Kepler,9.605027,0.979,1.3,1052,144.166
30449,Kepler-68 c,Kepler-68,0,0,Transit,2013,Kepler,9.60504,1,7.2,,144.166
30450,Kepler-68 c,Kepler-68,0,0,Transit,2013,Kepler,9.60506201,,,,144.166
30451,Kepler-68 c,Kepler-68,0,0,Transit,2013,Kepler,9.60503867,0.927,,,144.166
30452,Kepler-68 d,Kepler-68,0,0,Radial Velocity,2013,W. M. Keck Observatory,632.261207,,,,144.166
30453,Kepler-68 d,Kepler-68,0,0,Radial Velocity,2013,W. M. Keck Observatory,634.6,,,,144.166
30454,Kepler-68 d,Kepler-68,0,0,Radial Velocity,2013,W. M. Keck Observatory,625,,267,,144.166
30455,Kepler-68 d,Kepler-68,0,0,Radial Velocity,2013,W. M. Keck Observatory,580,,,,144.166
30456,Kepler-68 d,Kepler-68,1,0,Radial Velocity,2013,W. M. Keck Observatory,632.62,,,,144.166
30457,Kepler-68 e,Kepler-68,1,0,Radial Velocity,2023,Roque de los Muchachos Observatory,3455,,,,144.166
30458,Kepler-68 e,Kepler-68,0,0,Radial Velocity,2023,Roque de los Muchachos Observatory,4464.424153,,,,144.166
30459,Kepler-680 b,Kepler-680,0,0,Transit,2016,Kepler,3.689926291,1.96,,1147,1492.48
30460,Kepler-680 b,Kepler-680,0,0,Transit,2016,Kepler,3.689926291,1.96,,1147,1492.48
30461,Kepler-680 b,Kepler-680,0,0,Transit,2016,Kepler,3.689938,1.88,,1122,1492.48
30462,Kepler-680 b,Kepler-680,0,0,Transit,2016,Kepler,3.689815167,,,,1492.48
30463,Kepler-680 b,Kepler-680,0,0,Transit,2016,Kepler,,2.475,,,1492.48
30464,Kepler-680 b,Kepler-680,0,0,Transit,2016,Kepler,3.689920099,,,,1492.48
30465,Kepler-680 b,Kepler-680,0,0,Transit,2016,Kepler,3.689926291,1.96,,1147,1492.48
30466,Kepler-680 b,Kepler-680,1,0,Transit,2016,Kepler,3.689926291,2.42,,,1492.48
30467,Kepler-680 b,Kepler-680,0,0,Transit,2016,Kepler,3.689920099,1.89,,1147,1492.48
30468,Kepler-681 b,Kepler-681,0,0,Transit,2016,Kepler,26.39452,3,,469,686.923
30469,Kepler-681 b,Kepler-681,0,0,Transit,2016,Kepler,26.39442424,,,,686.923
30470,Kepler-681 b,Kepler-681,0,0,Transit,2016,Kepler,26.39435646,3.16,,491,686.923
30471,Kepler-681 b,Kepler-681,0,0,Transit,2016,Kepler,26.39435646,3.16,,491,686.923
30472,Kepler-681 b,Kepler-681,1,0,Transit,2016,Kepler,26.39435646,3.08,,,686.923
30473,Kepler-681 b,Kepler-681,0,0,Transit,2016,Kepler,26.39432897,3.07,,489,686.923
30474,Kepler-681 b,Kepler-681,0,0,Transit,2016,Kepler,26.39432897,,,,686.923
30475,Kepler-681 b,Kepler-681,0,0,Transit,2016,Kepler,,3.141,,,686.923
30476,Kepler-681 b,Kepler-681,0,0,Transit,2016,Kepler,26.39435646,3.16,,491,686.923
30477,Kepler-681 b,Kepler-681,0,0,Transit,2016,Kepler,26.39434226,,,,686.923
30478,Kepler-682 b,Kepler-682,0,0,Transit,2016,Kepler,12.6119088,,,,1979.25
30479,Kepler-682 b,Kepler-682,0,0,Transit,2016,Kepler,12.61190435,7.4,,753,1979.25
30480,Kepler-682 b,Kepler-682,0,0,Transit,2016,Kepler,12.61192012,,,,1979.25
30481,Kepler-682 b,Kepler-682,0,0,Transit,2016,Kepler,,14.789,,,1979.25
30482,Kepler-682 b,Kepler-682,0,0,Transit,2016,Kepler,12.61190667,7.66,,753,1979.25
30483,Kepler-682 b,Kepler-682,0,0,Transit,2016,Kepler,12.61190667,7.66,,753,1979.25
30484,Kepler-682 b,Kepler-682,0,0,Transit,2016,Kepler,12.611904,7.1,,739,1979.25
30485,Kepler-682 b,Kepler-682,0,0,Transit,2016,Kepler,12.61190667,7.66,,753,1979.25
30486,Kepler-682 b,Kepler-682,1,0,Transit,2016,Kepler,12.61190667,7.37,,,1979.25
30487,Kepler-682 b,Kepler-682,0,0,Transit,2016,Kepler,12.61190435,,,,1979.25
30488,Kepler-683 b,Kepler-683,0,0,Transit,2016,Kepler,,1.992,,,1023.07
30489,Kepler-683 b,Kepler-683,0,0,Transit,2016,Kepler,2.539183179,1.97,,1348,1023.07
30490,Kepler-683 b,Kepler-683,0,0,Transit,2016,Kepler,2.539179745,,,,1023.07
30491,Kepler-683 b,Kepler-683,0,0,Transit,2016,Kepler,2.539183147,2.06,,1332,1023.07
30492,Kepler-683 b,Kepler-683,0,0,Transit,2016,Kepler,2.539183179,1.97,,1348,1023.07
30493,Kepler-683 b,Kepler-683,0,0,Transit,2016,Kepler,2.539183179,1.97,,1348,1023.07
30494,Kepler-683 b,Kepler-683,0,0,Transit,2016,Kepler,2.539183147,,,,1023.07
30495,Kepler-683 b,Kepler-683,0,0,Transit,2016,Kepler,2.53917,2.2,,1337,1023.07
30496,Kepler-683 b,Kepler-683,1,0,Transit,2016,Kepler,2.539183179,1.97,,,1023.07
30497,Kepler-684 b,Kepler-684,0,0,Transit,2016,Kepler,,5.751,,,1731.27
30498,Kepler-684 b,Kepler-684,0,0,Transit,2016,Kepler,6.770278,3.5,,898,1731.27
30499,Kepler-684 b,Kepler-684,0,0,Transit,2016,Kepler,6.77029913,,,,1731.27
30500,Kepler-684 b,Kepler-684,0,0,Transit,2016,Kepler,6.770300385,2.77,,812,1731.27
30501,Kepler-684 b,Kepler-684,0,0,Transit,2016,Kepler,6.770300385,,,,1731.27
30502,Kepler-684 b,Kepler-684,0,0,Transit,2016,Kepler,6.770271551,,,,1731.27
30503,Kepler-684 b,Kepler-684,0,0,Transit,2016,Kepler,6.770302008,2.66,,813,1731.27
30504,Kepler-684 b,Kepler-684,0,0,Transit,2016,Kepler,6.770302008,2.66,,813,1731.27
30505,Kepler-684 b,Kepler-684,0,0,Transit,2016,Kepler,6.770302008,2.66,,813,1731.27
30506,Kepler-684 b,Kepler-684,1,0,Transit,2016,Kepler,6.770302008,3.36,,,1731.27
30507,Kepler-685 b,Kepler-685,0,0,Transit,2016,Kepler,1.625522174,9.73,,1579,938.715
30508,Kepler-685 b,Kepler-685,0,0,Transit,2016,Kepler,1.6255222,9.74,,1572,938.715
30509,Kepler-685 b,Kepler-685,0,0,Transit,2016,Kepler,1.62552211,,,,938.715
30510,Kepler-685 b,Kepler-685,0,0,Transit,2016,Kepler,1.6255222,9.74,,1572,938.715
30511,Kepler-685 b,Kepler-685,0,0,Transit,2016,Kepler,1.625522255,,,,938.715
30512,Kepler-685 b,Kepler-685,1,0,Transit,2016,Kepler,1.6255222,10.58,,,938.715
30513,Kepler-685 b,Kepler-685,0,0,Transit,2016,Kepler,,8.544,,,938.715
30514,Kepler-685 b,Kepler-685,0,0,Transit,2016,Kepler,1.625522174,,,,938.715
30515,Kepler-685 b,Kepler-685,0,0,Transit,2016,Kepler,1.62552343,8.7,,1524,938.715
30516,Kepler-685 b,Kepler-685,0,0,Transit,2016,Kepler,1.625512355,11.29718035,,1513.13,938.715
30517,Kepler-685 b,Kepler-685,0,0,Transit,2016,Kepler,1.6255222,9.74,,1572,938.715
30518,Kepler-686 b,Kepler-686,0,0,Transit,2016,Kepler,1.59474469,12.1,,1569,1490.94
30519,Kepler-686 b,Kepler-686,0,0,Transit,2016,Kepler,1.594745374,11.3,,1539,1490.94
30520,Kepler-686 b,Kepler-686,0,0,Transit,2016,Kepler,1.594745463,11.77,,1540,1490.94
30521,Kepler-686 b,Kepler-686,1,0,Transit,2016,Kepler,1.594745463,12.15,,,1490.94
30522,Kepler-686 b,Kepler-686,0,0,Transit,2016,Kepler,,14.29,,,1490.94
30523,Kepler-686 b,Kepler-686,0,0,Transit,2016,Kepler,1.594745465,,,,1490.94
30524,Kepler-686 b,Kepler-686,0,0,Transit,2016,Kepler,1.594745463,11.77,,1540,1490.94
30525,Kepler-686 b,Kepler-686,0,0,Transit,2016,Kepler,1.594753498,14.37396741,,1652.26,1490.94
30526,Kepler-686 b,Kepler-686,0,0,Transit,2016,Kepler,1.594745463,11.77,,1540,1490.94
30527,Kepler-686 b,Kepler-686,0,0,Transit,2016,Kepler,1.594745374,,,,1490.94
30528,Kepler-686 b,Kepler-686,0,0,Transit,2016,Kepler,1.59474545,,,,1490.94
30529,Kepler-687 b,Kepler-687,0,0,Transit,2016,Kepler,20.50586978,3.62,,518,633.66
30530,Kepler-687 b,Kepler-687,1,0,Transit,2016,Kepler,20.50586978,3.52,,,633.66
30531,Kepler-687 b,Kepler-687,0,0,Transit,2016,Kepler,20.50591318,,,,633.66
30532,Kepler-687 b,Kepler-687,0,0,Transit,2016,Kepler,20.50586602,,,,633.66
30533,Kepler-687 b,Kepler-687,0,0,Transit,2016,Kepler,,3.263,,,633.66
30534,Kepler-687 b,Kepler-687,0,0,Transit,2016,Kepler,20.50588921,,,,633.66
30535,Kepler-687 b,Kepler-687,0,0,Transit,2016,Kepler,20.505935,3.6,,493,633.66
30536,Kepler-687 b,Kepler-687,0,0,Transit,2016,Kepler,20.50586978,3.62,,518,633.66
30537,Kepler-687 b,Kepler-687,0,0,Transit,2016,Kepler,20.50588921,3.41,,518,633.66
30538,Kepler-687 b,Kepler-687,0,0,Transit,2016,Kepler,20.50586978,3.62,,518,633.66
30539,Kepler-688 b,Kepler-688,0,0,Transit,2016,Kepler,,10.083,,,1357.75
30540,Kepler-688 b,Kepler-688,0,0,Transit,2016,Kepler,3.895936844,7.92,,1011,1357.75
30541,Kepler-688 b,Kepler-688,1,0,Transit,2016,Kepler,3.895936844,9.76,,,1357.75
30542,Kepler-688 b,Kepler-688,0,0,Transit,2016,Kepler,3.895936725,,,,1357.75
30543,Kepler-688 b,Kepler-688,0,0,Transit,2016,Kepler,3.895936844,7.92,,1011,1357.75
30544,Kepler-688 b,Kepler-688,0,0,Transit,2016,Kepler,3.8959309,7.7,,1025,1357.75
30545,Kepler-688 b,Kepler-688,0,0,Transit,2016,Kepler,3.895936525,,,,1357.75
30546,Kepler-688 b,Kepler-688,0,0,Transit,2016,Kepler,3.89593593,,,,1357.75
30547,Kepler-688 b,Kepler-688,0,0,Transit,2016,Kepler,3.895936525,7.34,,1005,1357.75
30548,Kepler-688 b,Kepler-688,0,0,Transit,2016,Kepler,3.895936844,7.92,,1011,1357.75
30549,Kepler-689 b,Kepler-689,0,0,Transit,2016,Kepler,22.36646466,2.32,,536,1131.73
30550,Kepler-689 b,Kepler-689,0,0,Transit,2016,Kepler,22.36656079,2.45,,544,1131.73
30551,Kepler-689 b,Kepler-689,0,0,Transit,2016,Kepler,22.36658,2.8,,545,1131.73
30552,Kepler-689 b,Kepler-689,0,0,Transit,2016,Kepler,22.36656079,2.45,,544,1131.73
30553,Kepler-689 b,Kepler-689,0,0,Transit,2016,Kepler,22.36646466,,,,1131.73
30554,Kepler-689 b,Kepler-689,0,0,Transit,2016,Kepler,,3.12,,,1131.73
30555,Kepler-689 b,Kepler-689,1,0,Transit,2016,Kepler,22.36656079,2.89,,,1131.73
30556,Kepler-689 b,Kepler-689,0,0,Transit,2016,Kepler,22.36656079,2.45,,544,1131.73
30557,Kepler-689 b,Kepler-689,0,0,Transit,2016,Kepler,22.36664774,,,,1131.73
30558,Kepler-689 b,Kepler-689,0,0,Transit,2016,Kepler,22.3663045,,,,1131.73
30559,Kepler-69 b,Kepler-69,0,0,Transit,2013,Kepler,13.72237104,2.28,,746,730.625
30560,Kepler-69 b,Kepler-69,0,0,Transit,2013,Kepler,13.722353,2.36,,867,730.625
30561,Kepler-69 b,Kepler-69,0,0,Transit,2013,Kepler,13.7223682,2.23,,746,730.625
30562,Kepler-69 b,Kepler-69,1,0,Transit,2013,Kepler,13.722341,2.24,,779,730.625
30563,Kepler-69 b,Kepler-69,0,0,Transit,2013,Kepler,13.72237104,2.28,,746,730.625
30564,Kepler-69 b,Kepler-69,0,0,Transit,2013,Kepler,13.72237127,,,,730.625
30565,Kepler-69 b,Kepler-69,0,0,Transit,2013,Kepler,13.72236164,,,,730.625
30566,Kepler-69 b,Kepler-69,0,0,Transit,2013,Kepler,13.72237104,2.28,,746,730.625
30567,Kepler-69 b,Kepler-69,0,0,Transit,2013,Kepler,13.72237104,2.29,,,730.625
30568,Kepler-69 b,Kepler-69,0,0,Transit,2013,Kepler,13.72237104,2.917,,,730.625
30569,Kepler-69 b,Kepler-69,0,0,Transit,2013,Kepler,,2.903,,,730.625
30570,Kepler-69 b,Kepler-69,0,0,Transit,2013,Kepler,13.722364,2.28,,734,730.625
30571,Kepler-69 b,Kepler-69,0,0,Transit,2013,Kepler,13.7223682,,,,730.625
30572,Kepler-69 c,Kepler-69,0,0,Transit,2013,Kepler,242.46712,1.74,,286,730.625
30573,Kepler-69 c,Kepler-69,0,0,Transit,2013,Kepler,242.46712,1.74,,286,730.625
30574,Kepler-69 c,Kepler-69,0,0,Transit,2013,Kepler,242.467406,,,,730.625
30575,Kepler-69 c,Kepler-69,0,0,Transit,2013,Kepler,242.46712,2.217,,,730.625
30576,Kepler-69 c,Kepler-69,0,0,Transit,2013,Kepler,242.4614446,,,,730.625
30577,Kepler-69 c,Kepler-69,0,0,Transit,2013,Kepler,242.46712,1.74,,286,730.625
30578,Kepler-69 c,Kepler-69,0,0,Transit,2013,Kepler,,2.247,,,730.625
30579,Kepler-69 c,Kepler-69,0,0,Transit,2013,Kepler,242.467406,1.73,,286,730.625
30580,Kepler-69 c,Kepler-69,0,0,Transit,2013,Kepler,242.46712,1.76,,,730.625
30581,Kepler-69 c,Kepler-69,0,0,Transit,2013,Kepler,242.466343,,,,730.625
30582,Kepler-69 c,Kepler-69,1,0,Transit,2013,Kepler,242.4613,1.71,,299,730.625
30583,Kepler-69 c,Kepler-69,0,0,Transit,2013,Kepler,242.4677,1.74,,281,730.625
30584,Kepler-69 c,Kepler-69,0,0,Transit,2013,Kepler,242.4659,1.79,,325,730.625
30585,Kepler-690 b,Kepler-690,0,0,Transit,2016,Kepler,7.748094239,,,,1665.31
30586,Kepler-690 b,Kepler-690,0,0,Transit,2016,Kepler,7.748094374,5.56,,958,1665.31
30587,Kepler-690 b,Kepler-690,0,0,Transit,2016,Kepler,7.74809203,,,,1665.31
30588,Kepler-690 b,Kepler-690,0,0,Transit,2016,Kepler,,5.803,,,1665.31
30589,Kepler-690 b,Kepler-690,0,0,Transit,2016,Kepler,7.748094374,5.56,,958,1665.31
